"Cabernet Sauvignon,Bordeaux Red Blends,0.554888372739"
"Cabernet Sauvignon,Chenin Blanc,0.461887493074"
"Cabernet Sauvignon,Rosé,0.503326645229"
"Cabernet Sauvignon,Bordeaux White Blends,0.454198575847"
"Cabernet Sauvignon,Vintage,0.253415113276"
"Cabernet Sauvignon,Zinfandel,0.562304276857"
"Cabernet Sauvignon,Rhone Red Blends,0.658769906994"
"Cabernet Sauvignon,Merlot,0.673913491423"
"Cabernet Sauvignon,Syrah/Shiraz,0.594368957527"
"Cabernet Sauvignon,Sauvignon Blanc,0.522665080098"
"Cabernet Sauvignon,Other Dessert,0.253380278467"
"Cabernet Sauvignon,Dolcetto,0.825229356024"
"Cabernet Sauvignon,Sherry,0.253380278467"
"Cabernet Sauvignon,Gewurztraminer,0.458281510913"
"Cabernet Sauvignon,Sangiovese,0.602975267866"
"Cabernet Sauvignon,Muscat,0.462597017905"
"Cabernet Sauvignon,Pinot Blanc,0.490341678702"
"Cabernet Sauvignon,Other Red Wine,0.654041664577"
"Cabernet Sauvignon,Torrontes,0.434370053462"
"Cabernet Sauvignon,Nebbiolo,0.556601874991"
"Cabernet Sauvignon,Vermouth,0.253380278467"
"Cabernet Sauvignon,Gruner Veltliner,0.463038685097"
"Cabernet Sauvignon,Junmai,0.253380278467"
"Cabernet Sauvignon,Semillon,0.532728318667"
"Cabernet Sauvignon,Tempranillo,0.650125247681"
"Cabernet Sauvignon,Riesling,0.465836439836"
"Cabernet Sauvignon,Viognier,0.480920060544"
"Cabernet Sauvignon,White Zinfandel,0.503380278467"
"Cabernet Sauvignon,Cabernet Franc,0.73134407218"
"Cabernet Sauvignon,Grenache,0.647356965463"
"Cabernet Sauvignon,Petite Sirah,0.608245289706"
"Cabernet Sauvignon,Madeira,0.253380278467"
"Cabernet Sauvignon,Nero d'Avola,0.709618411702"
"Cabernet Sauvignon,Other White Blends,0.462465767994"
"Cabernet Sauvignon,Pinot Noir,0.755090261247"
"Cabernet Sauvignon,Chardonnay,0.455623276103"
"Cabernet Sauvignon,Albarino,0.513140197199"
"Cabernet Sauvignon,Liqueur,0.253380278467"
"Cabernet Sauvignon,Pinot Gris/Grigio,0.483106404581"
"Cabernet Sauvignon,Fruit Wine,0.253380278467"
"Cabernet Sauvignon,Non-Vintage,0.253438981971"
"Cabernet Sauvignon,Pinotage,0.799383374571"
"Cabernet Sauvignon,Junmai-Daiginjo,0.253380278467"
"Cabernet Sauvignon,Other White Wine,0.481505962694"
"Cabernet Sauvignon,Malbec,0.642783373045"
"Cabernet Sauvignon,Rhone White Blends,0.470920517162"
"Cabernet Sauvignon,Primitivo,0.658575312882"
"Cabernet Sauvignon,Gamay,0.755055382858"
"Cabernet Sauvignon,Other Red Blends,0.610886762202"
"Cabernet Sauvignon,Junmai-Ginjo,0.253380278467"
"Cabernet Sauvignon,Barbera,0.731006993004"
"Cabernet Sauvignon,Mourvedre,0.71782139159"
"Cabernet Sauvignon,Carmenere,0.645307290327"
"Cabernet Sauvignon,Port,0.249357469912"
"Bordeaux Red Blends,Cabernet Sauvignon,0.554888372739"
"Bordeaux Red Blends,Chenin Blanc,0.467045265155"
"Bordeaux Red Blends,Rosé,0.510093935673"
"Bordeaux Red Blends,Bordeaux White Blends,0.459474935929"
"Bordeaux Red Blends,Vintage,0.260232588393"
"Bordeaux Red Blends,Zinfandel,0.580654126575"
"Bordeaux Red Blends,Rhone Red Blends,0.688325631292"
"Bordeaux Red Blends,Merlot,0.72617893004"
"Bordeaux Red Blends,Syrah/Shiraz,0.613021858619"
"Bordeaux Red Blends,Sauvignon Blanc,0.527043898542"
"Bordeaux Red Blends,Other Dessert,0.260198666295"
"Bordeaux Red Blends,Dolcetto,0.877435396598"
"Bordeaux Red Blends,Sherry,0.260198666295"
"Bordeaux Red Blends,Gewurztraminer,0.463494233247"
"Bordeaux Red Blends,Sangiovese,0.64543893914"
"Bordeaux Red Blends,Muscat,0.467744112895"
"Bordeaux Red Blends,Pinot Blanc,0.495103124307"
